customer_id,first_name,last_name,id_number,date_of_birth,gender,email,phone_number,province,city,postal_code,income_bracket,employment_status,credit_score
CUS95285,Amanda,Rojas,8407093086,1964-06-17,F,amanda.rojas@yahoo.com,+270616234160,Northern Cape,Nelspruit,9494,500K-1M,Student,436
CUS82932,Brandi,Murray,8203181187,1955-05-18,M,brandi.murray@outlook.com,+270828810848,Mpumalanga,Nelspruit,5233,0-100K,Employed,591
CUS52217,Maria,Chavez,7305092189,1994-03-21,M,maria.chavez@gmail.com,+270832248119,KwaZulu-Natal,East London,5799,250K-500K,Retired,411
CUS68665,Jacob,Smith,6502223189,1971-12-27,M,jacob.smith@yahoo.com,+270600210073,North West,Port Elizabeth,3936,500K-1M,Retired,709
CUS25129,Katherine,Cook,7912159184,1963-12-04,F,katherine.cook@gmail.com,+270723966630,Northern Cape,Durban,1909,0-100K,Student,739
CUS64272,Kayla,Walsh,6703149183,1954-05-24,F,kayla.walsh@yahoo.com,+270687557079,KwaZulu-Natal,Polokwane,4684,1M+,Self-employed,527
CUS71858,David,Ramirez,8806054087,1966-04-27,F,david.ramirez@gmail.com,+270637749200,Limpopo,Bloemfontein,2477,250K-500K,Student,606
CUS24491,Lawrence,Rojas,6909143084,1989-09-07,F,lawrence.rojas@outlook.com,+270605535629,North West,Kimberley,4686,0-100K,Student,781
CUS11771,Karen,Acosta,7905138184,1948-05-07,F,karen.acosta@gmail.com,+270616803028,Gauteng,East London,8532,0-100K,Self-employed,605
CUS34812,William,Hernandez,7501132089,1985-12-13,M,william.hernandez@yahoo.com,+270838334496,Gauteng,Durban,6777,250K-500K,Student,703
CUS78599,Vincent,Parrish,7109271182,1992-05-22,M,vincent.parrish@gmail.com,+270668729410,Northern Cape,Bloemfontein,3637,500K-1M,Self-employed,706
CUS78822,Lisa,Roberts,9901024184,1981-05-16,M,lisa.roberts@yahoo.com,+270788381585,Limpopo,Pretoria,6165,100K-250K,Self-employed,830
CUS72011,Olivia,Nichols,8303231181,1967-09-06,F,olivia.nichols@gmail.com,+270849130526,KwaZulu-Natal,Kimberley,6715,0-100K,Employed,445
CUS57179,Adam,Zimmerman,8010275086,1977-10-31,M,adam.zimmerman@outlook.com,+270838703778,North West,Port Elizabeth,4111,1M+,Student,601
CUS38805,David,Montgomery,6007187085,1994-01-20,F,david.montgomery@outlook.com,+270618972847,Eastern Cape,Kimberley,3099,0-100K,Student,734
CUS49741,Daniel,Dawson,8703096086,1948-08-07,M,daniel.dawson@gmail.com,+270762708452,KwaZulu-Natal,Port Elizabeth,8117,0-100K,Student,666
CUS92524,Jeffrey,Peters,8903172083,1939-12-14,M,jeffrey.peters@outlook.com,+270789961406,Northern Cape,Bloemfontein,9170,250K-500K,Employed,443
CUS91563,Steven,Santiago,7504241085,2005-07-21,F,steven.santiago@outlook.com,+270720878869,Western Cape,Johannesburg,6242,500K-1M,Student,484
CUS65632,Angela,Morton,9410061189,1944-08-05,M,angela.morton@yahoo.com,+270790212080,North West,East London,6953,500K-1M,Employed,541
CUS32567,Michael,Tanner,7609214082,1994-03-23,M,michael.tanner@yahoo.com,+270831033250,Mpumalanga,Port Elizabeth,9764,100K-250K,Retired,493
CUS78412,Kyle,Young,8505088084,1966-10-03,F,kyle.young@gmail.com,+270810557527,Mpumalanga,Pretoria,5149,0-100K,Retired,716
CUS16859,Danielle,Alvarez,7301277085,1993-04-17,F,danielle.alvarez@gmail.com,+270647739110,Limpopo,Cape Town,1432,1M+,Student,782
CUS65820,Kevin,Perry,6007247086,2002-07-08,M,kevin.perry@yahoo.com,+270786579652,Limpopo,Durban,5815,0-100K,Employed,830
CUS43480,Jerome,Powell,7107174180,1944-03-16,M,jerome.powell@yahoo.com,+270712952123,KwaZulu-Natal,Kimberley,9145,250K-500K,Retired,436
CUS82275,Jacqueline,Moss,8102231188,1957-09-19,M,jacqueline.moss@yahoo.com,+270669784825,North West,Pretoria,1247,500K-1M,Retired,791
CUS21824,Dana,Perez,9611152184,1998-08-21,M,dana.perez@yahoo.com,+270666748424,Mpumalanga,Kimberley,5475,1M+,Self-employed,428
CUS65330,Michael,Greene,7403026083,1940-09-16,F,michael.greene@yahoo.com,+270611111676,Western Cape,East London,4016,250K-500K,Self-employed,743
CUS35952,Jose,Skinner,7809239189,1941-09-30,F,jose.skinner@gmail.com,+270659019610,Eastern Cape,Port Elizabeth,2415,1M+,Retired,631
CUS50594,Christopher,Gibson,8907193087,1942-10-09,F,christopher.gibson@gmail.com,+270729730878,Free State,Port Elizabeth,1179,500K-1M,Self-employed,817
CUS25818,David,Hodges,8602258188,1947-03-28,M,david.hodges@outlook.com,+270722994527,KwaZulu-Natal,Polokwane,8084,100K-250K,Retired,487
CUS79162,Dana,Morales,8305091184,1989-05-05,M,dana.morales@yahoo.com,+270713262014,Western Cape,Nelspruit,2631,500K-1M,Retired,571
CUS37493,Tammy,Marsh,8803112181,1979-08-15,M,tammy.marsh@yahoo.com,+270746146106,Mpumalanga,Port Elizabeth,3144,500K-1M,Student,533
CUS96736,William,French,8909228183,2000-04-03,M,william.french@yahoo.com,+270847121268,Gauteng,Polokwane,8215,100K-250K,Retired,562
CUS66823,Thomas,Lozano,6205097181,1982-07-29,M,thomas.lozano@yahoo.com,+270731235021,North West,Nelspruit,6202,1M+,Employed,342
CUS63099,Candice,Hobbs,8511202082,1993-12-05,M,candice.hobbs@gmail.com,+270824385177,Eastern Cape,Polokwane,6886,1M+,Retired,376
CUS64777,Brenda,Bullock,7801146089,1940-03-14,M,brenda.bullock@yahoo.com,+270846270869,Free State,Pretoria,5541,500K-1M,Self-employed,400
CUS24148,Jason,Hensley,8302047082,1972-02-22,M,jason.hensley@gmail.com,+270767557339,Mpumalanga,Johannesburg,8221,100K-250K,Self-employed,635
CUS16147,Curtis,Olsen,7611054186,1974-02-07,F,curtis.olsen@gmail.com,+270839286170,North West,Bloemfontein,5654,100K-250K,Self-employed,511
CUS66526,Marissa,Ryan,7112173086,1962-12-07,F,marissa.ryan@outlook.com,+270631839317,Northern Cape,Port Elizabeth,6653,500K-1M,Self-employed,711
CUS33306,Sharon,Evans,7709118081,1989-04-21,F,sharon.evans@yahoo.com,+270675595659,Free State,Polokwane,1661,1M+,Retired,415
CUS30568,Colleen,Steele,8409240086,1939-04-16,M,colleen.steele@yahoo.com,+270715809100,Eastern Cape,Kimberley,7549,0-100K,Self-employed,565
CUS69270,Sergio,Church,7103093182,1973-03-10,M,sergio.church@outlook.com,+270670754388,Mpumalanga,East London,8839,500K-1M,Employed,502
CUS17135,Jason,Williams,6709066189,2003-05-02,F,jason.williams@yahoo.com,+270648919347,Northern Cape,Nelspruit,7057,1M+,Student,539
CUS65528,Kimberly,Hopkins,9206219189,1957-12-17,M,kimberly.hopkins@gmail.com,+270608691029,Western Cape,Johannesburg,2524,250K-500K,Retired,733
CUS79117,Derek,Hall,8605061083,1942-06-04,M,derek.hall@outlook.com,+270742659087,North West,Durban,4588,1M+,Student,759
CUS81116,Marie,Harper,7105031082,1940-02-05,F,marie.harper@gmail.com,+270797869633,Mpumalanga,Pretoria,2125,100K-250K,Student,573
CUS64694,Jodi,Schultz,8203088186,2005-11-13,F,jodi.schultz@gmail.com,+270640787309,Northern Cape,East London,7818,1M+,Self-employed,807
CUS48522,Kimberly,Jones,7005238187,1973-01-22,M,kimberly.jones@yahoo.com,+270621438033,Mpumalanga,Durban,3006,250K-500K,Student,400
CUS10018,Jennifer,Rice,6103286086,1980-03-28,M,jennifer.rice@outlook.com,+270616075281,Gauteng,Port Elizabeth,8458,500K-1M,Self-employed,492
CUS95835,Bryan,Williams,6502028185,2003-05-21,M,bryan.williams@yahoo.com,+270781781917,Limpopo,Port Elizabeth,1215,0-100K,Self-employed,532
CUS45219,Amber,Hamilton,9607263084,1966-06-08,F,amber.hamilton@yahoo.com,+270686472419,Limpopo,Bloemfontein,3468,0-100K,Self-employed,442
CUS44953,Gabriela,Houston,9706185180,2002-04-21,F,gabriela.houston@yahoo.com,+270737143660,Mpumalanga,Port Elizabeth,4893,1M+,Self-employed,733
CUS21195,Ashley,Love,8406264089,2005-02-10,F,ashley.love@outlook.com,+270789003071,KwaZulu-Natal,Johannesburg,1447,500K-1M,Student,652
CUS89967,Zachary,Shaw,6208287086,1993-03-14,F,zachary.shaw@gmail.com,+270658208310,Western Cape,Bloemfontein,8705,500K-1M,Employed,742
CUS25641,Zachary,Moore,6408063182,2003-11-23,F,zachary.moore@yahoo.com,+270687023667,Eastern Cape,Port Elizabeth,7533,1M+,Employed,408
CUS41911,Samantha,Peterson,7409284086,1968-10-05,M,samantha.peterson@outlook.com,+270810267824,KwaZulu-Natal,Kimberley,4658,250K-500K,Employed,757
CUS86900,Lydia,Smith,9001012185,1969-08-13,M,lydia.smith@yahoo.com,+270795501736,Northern Cape,Pretoria,1738,100K-250K,Employed,626
CUS31580,Terri,Morse,6911169089,1954-10-17,M,terri.morse@yahoo.com,+270669268451,North West,Kimberley,1743,0-100K,Self-employed,627
CUS40208,William,Taylor,8505025087,1999-10-06,F,william.taylor@outlook.com,+270845775675,Eastern Cape,Nelspruit,4012,100K-250K,Self-employed,464
CUS91897,Scott,Carrillo,9211165085,1941-07-06,F,scott.carrillo@outlook.com,+270718617345,KwaZulu-Natal,Port Elizabeth,3623,1M+,Student,415
CUS65778,Carolyn,Payne,6702190184,1980-06-07,F,carolyn.payne@outlook.com,+270687740998,KwaZulu-Natal,Johannesburg,6406,500K-1M,Retired,690
CUS73433,Lisa,Moore,8901038086,1971-06-09,M,lisa.moore@outlook.com,+270633787150,Mpumalanga,Bloemfontein,9313,1M+,Self-employed,704
CUS98254,Kirsten,Carroll,6103177084,1947-09-08,M,kirsten.carroll@yahoo.com,+270848670285,Free State,Kimberley,3880,1M+,Self-employed,433
CUS43310,Tina,Mullins,9009187083,1964-02-04,F,tina.mullins@gmail.com,+270798628105,Eastern Cape,Nelspruit,2782,500K-1M,Employed,592
CUS89930,Sara,Johnson,7705215083,1985-10-04,M,sara.johnson@gmail.com,+270721679075,KwaZulu-Natal,Johannesburg,3470,0-100K,Employed,589
CUS77332,Troy,Jones,9509275183,1950-12-09,M,troy.jones@gmail.com,+270833281843,Limpopo,Bloemfontein,6003,500K-1M,Student,549
CUS28916,Edward,Brown,6512146087,1950-11-30,M,edward.brown@outlook.com,+270680808734,Eastern Cape,Cape Town,3730,100K-250K,Student,636
CUS24044,Amy,Cooper,7710278184,1973-02-22,M,amy.cooper@gmail.com,+270682434593,Mpumalanga,Port Elizabeth,6234,0-100K,Retired,475
CUS50875,Andrea,Love,9909166184,1961-06-28,F,andrea.love@yahoo.com,+270846167413,Mpumalanga,Durban,7343,100K-250K,Employed,723
CUS74761,Christopher,Chapman,6907119182,1973-09-02,F,christopher.chapman@gmail.com,+270713720193,KwaZulu-Natal,Nelspruit,5637,0-100K,Self-employed,579
CUS59860,Nicholas,Melendez,8611221082,1938-12-31,M,nicholas.melendez@yahoo.com,+270628688653,Gauteng,Pretoria,1563,500K-1M,Employed,553
CUS86914,Nathan,Melton,7610120184,1987-01-14,F,nathan.melton@gmail.com,+270795199393,Gauteng,Bloemfontein,7898,0-100K,Employed,331
CUS68358,Sandra,Leonard,7910142085,1991-06-14,F,sandra.leonard@outlook.com,+270725488803,Gauteng,Cape Town,6969,500K-1M,Self-employed,522
CUS66814,Kayla,Guerrero,7109079085,1994-01-04,F,kayla.guerrero@yahoo.com,+270780289161,Limpopo,Durban,1724,250K-500K,Retired,698
CUS27498,Brandon,Lee,6112064184,1979-10-15,M,brandon.lee@gmail.com,+270633251188,Limpopo,Bloemfontein,1900,500K-1M,Retired,754
CUS15291,Donald,Williams,6209269080,2006-08-04,M,donald.williams@outlook.com,+270611974702,Eastern Cape,Durban,3992,1M+,Student,798
CUS40042,Kenneth,Vasquez,8510283180,1992-01-24,M,kenneth.vasquez@gmail.com,+270816904215,Eastern Cape,Polokwane,2983,100K-250K,Employed,810
CUS32391,Scott,Webb,6608282085,1947-08-12,F,scott.webb@outlook.com,+270814298634,KwaZulu-Natal,Johannesburg,5333,250K-500K,Retired,469
CUS25351,Teresa,Nguyen,7101252086,2004-05-04,F,teresa.nguyen@outlook.com,+270749657077,Western Cape,Cape Town,9011,100K-250K,Self-employed,502
CUS82230,Meghan,Gregory,7303170185,1961-02-27,M,meghan.gregory@gmail.com,+270719700372,Eastern Cape,Kimberley,1396,100K-250K,Employed,732
CUS41135,Teresa,Patterson,8302083184,1976-01-07,F,teresa.patterson@gmail.com,+270713013743,Eastern Cape,Durban,1559,500K-1M,Student,426
CUS41614,Jessica,Campbell,6511222087,1958-03-01,M,jessica.campbell@yahoo.com,+270799509390,North West,Durban,9461,250K-500K,Student,673
CUS72260,Jeremiah,Ball,9003055082,1981-05-07,F,jeremiah.ball@yahoo.com,+270742256912,Free State,Johannesburg,7574,500K-1M,Self-employed,412
CUS79173,Peter,Richardson,8101177183,1944-01-19,F,peter.richardson@outlook.com,+270720739301,Mpumalanga,Kimberley,3566,0-100K,Retired,677
CUS81928,Amy,Ruiz,8212185187,1942-02-16,F,amy.ruiz@yahoo.com,+270733716068,Free State,Bloemfontein,1798,100K-250K,Student,508
CUS40498,Brandon,Kidd,6401198080,1958-07-03,M,brandon.kidd@yahoo.com,+270847793216,North West,East London,8068,0-100K,Retired,590
CUS75375,Robert,Duncan,9910010084,1956-11-09,M,robert.duncan@yahoo.com,+270810210418,Free State,Kimberley,6640,1M+,Student,612
CUS96062,David,Booker,7806033080,1974-01-13,F,david.booker@gmail.com,+270681200047,Northern Cape,Durban,9916,0-100K,Student,847
CUS73499,Denise,Banks,8201233186,1983-12-29,F,denise.banks@yahoo.com,+270677582133,Free State,Pretoria,6657,250K-500K,Student,417
CUS32660,Brian,Hernandez,6709280087,1946-09-17,M,brian.hernandez@yahoo.com,+270611396229,Limpopo,Bloemfontein,2087,0-100K,Self-employed,817
CUS17137,Jason,Rhodes,7601013088,1946-06-29,F,jason.rhodes@yahoo.com,+270651944770,Western Cape,Cape Town,7715,0-100K,Self-employed,681
CUS60689,Ashley,Terry,6507208185,1975-07-26,M,ashley.terry@gmail.com,+270765145192,Western Cape,Bloemfontein,3919,250K-500K,Retired,796
CUS68411,Douglas,Burns,8311282181,1996-01-26,F,douglas.burns@yahoo.com,+270653559466,Eastern Cape,Nelspruit,8423,250K-500K,Self-employed,586
CUS17813,Michael,Miller,9308103087,1977-10-17,M,michael.miller@yahoo.com,+270654145225,Eastern Cape,Nelspruit,5418,250K-500K,Retired,713
CUS33187,Michael,Long,9804269084,1957-08-30,M,michael.long@outlook.com,+270618451119,Mpumalanga,Port Elizabeth,1655,250K-500K,Student,801
CUS51377,Kara,Miller,7612226082,1972-09-19,M,kara.miller@gmail.com,+270746122148,Northern Cape,Nelspruit,1550,1M+,Retired,729
CUS37262,Patricia,Mack,8002249183,1978-11-27,F,patricia.mack@yahoo.com,+270658649940,Limpopo,Polokwane,6918,100K-250K,Student,420
CUS92359,Hannah,Avery,6708027089,1974-11-18,F,hannah.avery@yahoo.com,+270841136306,KwaZulu-Natal,Nelspruit,8874,100K-250K,Retired,396
CUS55460,Wesley,Zuniga,8502263085,1996-05-19,M,wesley.zuniga@outlook.com,+270793833182,Limpopo,Pretoria,2646,250K-500K,Student,558
CUS17591,Kayla,Ponce,6504134182,1969-03-29,M,kayla.ponce@gmail.com,+270604680041,Mpumalanga,Cape Town,7516,100K-250K,Retired,354
CUS78960,Donald,Smith,8112140085,1945-08-11,F,donald.smith@outlook.com,+270603055298,Free State,Pretoria,1888,0-100K,Self-employed,417
CUS61447,Pamela,Bailey,8710230180,1997-10-19,M,pamela.bailey@yahoo.com,+270843203930,Free State,Polokwane,9348,100K-250K,Employed,600
CUS67100,Eric,Newman,7508207187,1956-01-09,F,eric.newman@yahoo.com,+270678504111,Eastern Cape,Nelspruit,1186,250K-500K,Self-employed,445
CUS57496,Linda,Lambert,9710090185,1954-04-15,M,linda.lambert@yahoo.com,+270679834547,Eastern Cape,Polokwane,2770,100K-250K,Retired,740
CUS95590,Jessica,Davis,7910207189,1977-03-08,F,jessica.davis@gmail.com,+270736794693,KwaZulu-Natal,Pretoria,5613,100K-250K,Self-employed,603
CUS39045,Nicole,Walker,9602144182,1987-05-12,F,nicole.walker@outlook.com,+270607233885,Mpumalanga,East London,6885,100K-250K,Self-employed,805
CUS67192,Tara,Watson,8107053080,1983-08-11,M,tara.watson@outlook.com,+270612008718,Free State,Cape Town,3691,1M+,Retired,319
CUS67185,Michael,Lucas,8206109085,1978-06-01,M,michael.lucas@yahoo.com,+270681899538,Mpumalanga,Polokwane,5451,1M+,Student,800
CUS67263,April,Wells,8407132081,1962-07-15,F,april.wells@gmail.com,+270843513164,Limpopo,Nelspruit,2086,500K-1M,Employed,478
CUS47866,Claudia,Hunt,7111109086,1950-11-04,M,claudia.hunt@yahoo.com,+270838291765,Free State,Polokwane,4987,250K-500K,Self-employed,583
CUS70267,Elizabeth,Becker,8209289086,2005-01-11,F,elizabeth.becker@yahoo.com,+270625451585,Limpopo,Nelspruit,1207,250K-500K,Student,449
CUS99236,Lisa,Mcfarland,9012244183,1975-08-30,M,lisa.mcfarland@yahoo.com,+270849302812,North West,Johannesburg,8736,250K-500K,Employed,334
CUS61846,Kyle,Murray,9505118084,1962-08-27,F,kyle.murray@gmail.com,+270762116478,KwaZulu-Natal,Cape Town,6396,250K-500K,Student,445
CUS20626,Lori,Boyd,6007241182,1972-08-13,F,lori.boyd@outlook.com,+270839250343,Northern Cape,Johannesburg,4764,1M+,Employed,416
CUS34193,Bernard,Chan,9410226083,1960-02-29,M,bernard.chan@gmail.com,+270634413257,Gauteng,East London,1283,100K-250K,Employed,545
CUS20899,Megan,Delgado,7310118080,1986-06-01,M,megan.delgado@outlook.com,+270672823084,Gauteng,Polokwane,4364,0-100K,Employed,674
CUS28854,Luis,Burns,7006178080,1946-01-11,F,luis.burns@gmail.com,+270820791677,KwaZulu-Natal,Kimberley,3086,1M+,Employed,610
CUS57469,Cynthia,May,9811077084,1976-12-26,F,cynthia.may@outlook.com,+270666406986,Western Cape,Cape Town,3387,0-100K,Retired,449
CUS69826,Brittany,Wong,6703272187,1970-09-05,M,brittany.wong@gmail.com,+270622706528,Western Cape,Polokwane,2627,1M+,Self-employed,553
CUS63537,Daniel,Hunt,8505272180,1946-11-07,F,daniel.hunt@outlook.com,+270726942940,Gauteng,Nelspruit,2906,1M+,Employed,741
CUS48700,Mary,Johnson,8203141185,1945-06-02,F,mary.johnson@yahoo.com,+270716305982,Western Cape,Polokwane,9865,250K-500K,Retired,660
CUS58191,Hector,Crawford,9107169085,1988-06-26,F,hector.crawford@gmail.com,+270782797468,Free State,Nelspruit,3924,0-100K,Employed,460
CUS31085,Theresa,Mcdaniel,7002260189,1999-01-15,F,theresa.mcdaniel@yahoo.com,+270825833503,KwaZulu-Natal,Port Elizabeth,6737,250K-500K,Student,750
CUS98905,Penny,Chavez,7202128180,1973-09-06,M,penny.chavez@gmail.com,+270602400062,North West,Kimberley,5327,1M+,Student,766
CUS17945,Rebekah,Parker,6701110089,2002-08-31,M,rebekah.parker@outlook.com,+270615076257,Northern Cape,Port Elizabeth,4795,250K-500K,Student,536
CUS32012,Roger,Jordan,9304271081,1990-07-11,F,roger.jordan@outlook.com,+270671723538,Northern Cape,Kimberley,4766,0-100K,Student,426
CUS14133,Timothy,Blankenship,9108118185,1955-04-15,M,timothy.blankenship@outlook.com,+270632351805,Western Cape,Port Elizabeth,2337,500K-1M,Self-employed,801
CUS55241,Christy,Griffin,9806115184,1964-11-29,F,christy.griffin@gmail.com,+270814457516,KwaZulu-Natal,Pretoria,9181,500K-1M,Retired,846
CUS97816,Ashlee,Contreras,9205112185,2002-08-19,M,ashlee.contreras@yahoo.com,+270657807270,Western Cape,Polokwane,1488,0-100K,Retired,781
CUS14073,Janice,Kelley,6201085086,1986-06-29,M,janice.kelley@gmail.com,+270657330315,Northern Cape,East London,6345,100K-250K,Self-employed,561
CUS63769,Charles,Leonard,9510107188,2000-11-11,F,charles.leonard@outlook.com,+270748099317,North West,Port Elizabeth,6898,500K-1M,Retired,394
CUS72894,Mario,Thompson,9209171084,2003-10-29,F,mario.thompson@gmail.com,+270631041053,Limpopo,Durban,9448,1M+,Self-employed,597
CUS97995,Kevin,Mann,6802026087,1997-09-25,F,kevin.mann@gmail.com,+270644598901,Free State,East London,5532,500K-1M,Student,841
CUS12405,Ethan,Harrington,8605184087,1979-08-23,F,ethan.harrington@outlook.com,+270780846299,Limpopo,Port Elizabeth,3469,1M+,Self-employed,310
CUS92148,Brian,Klein,6302123180,1945-10-27,M,brian.klein@gmail.com,+270762743074,Gauteng,Pretoria,3522,500K-1M,Retired,516
CUS21477,Amanda,Hunter,8010191083,1960-09-11,F,amanda.hunter@yahoo.com,+270765416104,Eastern Cape,Bloemfontein,6098,1M+,Employed,611
CUS12204,Nichole,Barker,7501037084,1955-01-27,F,nichole.barker@gmail.com,+270612825901,KwaZulu-Natal,Polokwane,7416,1M+,Student,729
CUS31947,Anna,Williams,8105052089,1972-05-18,F,anna.williams@yahoo.com,+270769881667,Gauteng,Kimberley,1903,500K-1M,Self-employed,842
CUS70932,John,Walton,6602103188,1988-07-25,F,john.walton@yahoo.com,+270832193970,Mpumalanga,Durban,6951,250K-500K,Employed,325
CUS54089,Michael,Becker,9905286084,1966-05-31,F,michael.becker@yahoo.com,+270635611433,Eastern Cape,Polokwane,8738,100K-250K,Employed,522
CUS40251,Nicholas,Wells,8803096081,1993-08-12,M,nicholas.wells@gmail.com,+270789907180,Mpumalanga,Bloemfontein,8862,0-100K,Retired,626
CUS83223,Derek,Nelson,6003060088,2000-10-28,M,derek.nelson@yahoo.com,+270713340794,Northern Cape,Johannesburg,4725,1M+,Student,598
CUS41359,Emily,Le,7601227081,2002-01-30,F,emily.le@gmail.com,+270798564261,Mpumalanga,Polokwane,4138,250K-500K,Retired,741
CUS81570,John,Hunt,9003192088,2006-05-25,F,john.hunt@outlook.com,+270681029669,Free State,Kimberley,5359,100K-250K,Retired,681
CUS59303,Theresa,Thompson,6204270186,1973-05-16,M,theresa.thompson@outlook.com,+270666036776,Mpumalanga,Durban,3570,100K-250K,Employed,545
CUS18176,Rebecca,Phillips,9606252083,1980-06-29,F,rebecca.phillips@gmail.com,+270715131714,KwaZulu-Natal,Cape Town,4704,500K-1M,Employed,832
CUS57510,Molly,Thompson,7305134184,1983-09-25,F,molly.thompson@yahoo.com,+270656788360,Northern Cape,Pretoria,3892,0-100K,Student,607
CUS64232,Ashley,Li,7201047081,1952-12-20,M,ashley.li@gmail.com,+270607659432,Mpumalanga,Pretoria,5695,500K-1M,Student,567
CUS49715,James,Mitchell,8207013181,1980-12-22,F,james.mitchell@yahoo.com,+270716483284,Eastern Cape,Durban,8125,100K-250K,Self-employed,396
CUS99511,Julia,Wilson,6807198184,2005-09-27,F,julia.wilson@yahoo.com,+270828111962,Limpopo,Johannesburg,9561,100K-250K,Employed,671
CUS54983,Anthony,Barton,9710016181,1984-09-04,M,anthony.barton@yahoo.com,+270747550132,Limpopo,Durban,6409,250K-500K,Self-employed,460
CUS39885,Jonathan,Evans,6809247086,1985-05-10,M,jonathan.evans@yahoo.com,+270747045918,Northern Cape,Port Elizabeth,8346,250K-500K,Retired,487
CUS88199,Amanda,Kane,6610272183,1961-12-12,M,amanda.kane@outlook.com,+270763091036,KwaZulu-Natal,East London,5758,100K-250K,Retired,696
CUS26557,Adam,Mckee,7303105081,1960-06-12,M,adam.mckee@gmail.com,+270746144577,Gauteng,Port Elizabeth,8136,500K-1M,Student,517
CUS67409,Tracy,Lee,9903071189,1942-06-07,F,tracy.lee@outlook.com,+270830393813,KwaZulu-Natal,Cape Town,5826,500K-1M,Self-employed,685
CUS88294,Brett,Morris,8310273085,1940-03-02,F,brett.morris@gmail.com,+270606464485,Free State,Pretoria,4398,100K-250K,Employed,751
CUS71472,Mary,Mahoney,9102120188,2004-12-30,M,mary.mahoney@gmail.com,+270681119375,North West,Port Elizabeth,8174,0-100K,Employed,726
CUS62890,Joshua,Moore,7106209187,1997-06-29,M,joshua.moore@yahoo.com,+270737719124,North West,Pretoria,4444,250K-500K,Student,792
CUS21584,Tasha,Watson,7909032084,1946-07-03,F,tasha.watson@yahoo.com,+270665860599,North West,Kimberley,9553,1M+,Employed,518
CUS20720,Susan,Martinez,6408114083,1946-08-02,F,susan.martinez@outlook.com,+270720803585,Free State,Johannesburg,7570,250K-500K,Self-employed,825
CUS52559,Carmen,Moreno,9001092087,1940-01-01,F,carmen.moreno@gmail.com,+270631527910,Northern Cape,Port Elizabeth,5138,100K-250K,Retired,655
CUS90053,Courtney,Navarro,9802147182,1998-03-01,M,courtney.navarro@gmail.com,+270645681445,Western Cape,East London,5333,100K-250K,Student,360
CUS23708,Edgar,Allen,8605118085,1982-09-25,M,edgar.allen@outlook.com,+270763293529,Western Cape,Pretoria,3631,1M+,Retired,312
CUS62150,Jordan,Hicks,8605127081,1983-08-07,F,jordan.hicks@gmail.com,+270737759062,Northern Cape,Polokwane,7548,500K-1M,Retired,843
CUS55647,Kevin,Carter,7408033083,1957-12-04,M,kevin.carter@outlook.com,+270769046703,Free State,Pretoria,1056,250K-500K,Retired,844
CUS29952,John,Thompson,9410075086,1941-06-18,M,john.thompson@gmail.com,+270717733120,KwaZulu-Natal,Bloemfontein,1623,1M+,Self-employed,736
CUS94259,Morgan,Ryan,6504214087,1962-02-21,F,morgan.ryan@yahoo.com,+270638749149,Mpumalanga,Nelspruit,8874,0-100K,Employed,605
CUS13647,Melissa,Esparza,6210114186,1965-07-31,M,melissa.esparza@outlook.com,+270658235898,Free State,East London,1243,500K-1M,Retired,539
CUS62812,Sandy,Murray,7208189084,1995-09-02,M,sandy.murray@yahoo.com,+270652414906,Limpopo,Nelspruit,8379,100K-250K,Retired,358
CUS18683,Eddie,Lambert,6804205081,1985-12-12,F,eddie.lambert@gmail.com,+270712927512,North West,Pretoria,8360,250K-500K,Retired,487
CUS43528,Sophia,Mcdonald,8312129084,1997-07-06,F,sophia.mcdonald@outlook.com,+270666565242,Eastern Cape,Pretoria,9296,100K-250K,Self-employed,458
CUS32428,Tina,Stevens,6806265082,1939-11-17,F,tina.stevens@gmail.com,+270654387549,Mpumalanga,Johannesburg,8085,1M+,Self-employed,357
CUS29013,Caitlin,Walters,8707038184,1965-04-15,F,caitlin.walters@outlook.com,+270832812929,KwaZulu-Natal,Bloemfontein,8606,250K-500K,Self-employed,345
CUS38319,Leah,Gomez,9912047186,1985-02-25,M,leah.gomez@yahoo.com,+270812674921,North West,Pretoria,7009,1M+,Student,626
CUS38213,Michael,Romero,6501126088,1959-02-14,F,michael.romero@gmail.com,+270663791575,Gauteng,Pretoria,3294,100K-250K,Student,806
CUS82059,Devin,Ford,6007105089,1985-02-17,M,devin.ford@outlook.com,+270836873896,Free State,East London,6367,0-100K,Employed,582
CUS37929,Joseph,Johnson,6805090182,1940-06-25,M,joseph.johnson@gmail.com,+270813480546,Free State,Nelspruit,9631,1M+,Retired,336
CUS13866,Christina,Kidd,7712161185,1974-02-18,F,christina.kidd@yahoo.com,+270821289435,Gauteng,Pretoria,9184,0-100K,Retired,669
CUS54162,John,Carr,9705188082,1997-01-07,F,john.carr@gmail.com,+270740414285,Eastern Cape,Bloemfontein,5957,0-100K,Student,729
CUS39283,Michelle,James,6905193181,1942-06-14,F,michelle.james@outlook.com,+270688988905,Limpopo,Polokwane,1593,1M+,Retired,352
CUS46283,Monique,Copeland,7507186081,1994-07-10,M,monique.copeland@outlook.com,+270605883589,Mpumalanga,Bloemfontein,6084,1M+,Self-employed,455
CUS96269,Nancy,Hawkins,9010167187,1973-02-10,F,nancy.hawkins@outlook.com,+270825118521,Limpopo,Johannesburg,7621,0-100K,Employed,709
