account_id,customer_id,account_type,opening_date,balance,status,interest_rate,currency,branch_code
ACC768799,CUS64949,Credit Card,2021-10-31,292889.49,Active,9.73,ZAR,215870
ACC621681,CUS29663,Credit Card,2020-06-13,985111.73,Closed,10.03,ZAR,267737
ACC607853,CUS29663,Investment,2023-11-25,532551.25,Closed,4.78,ZAR,269840
ACC503679,CUS31540,Credit Card,2023-01-31,759913.94,Closed,9.97,ZAR,281878
ACC692635,CUS31540,Credit Card,2023-10-07,441654.86,Active,11.81,ZAR,217906
ACC321624,CUS46561,Savings,2023-03-23,815119.13,Active,6.63,ZAR,254267
ACC949666,CUS46561,Home Loan,2021-08-13,56518.75,Closed,6.07,ZAR,290994
ACC552649,CUS46561,Home Loan,2023-02-18,249173.14,Closed,6.91,ZAR,290443
ACC466876,CUS93928,Savings,2020-02-23,744445.99,Active,10.16,ZAR,207088
ACC879191,CUS58387,Savings,2021-09-23,861209.56,Closed,6.77,ZAR,259021
ACC715859,CUS58387,Savings,2021-08-04,794157.55,Active,7.19,ZAR,263265
ACC955291,CUS58387,Current,2020-11-10,221332.71,Active,11.27,ZAR,291676
ACC281003,CUS58387,Current,2020-08-30,444922.26,Active,7.74,ZAR,265468
ACC976248,CUS94507,Current,2024-09-28,82323.21,Closed,7.05,ZAR,211499
ACC911583,CUS94507,Current,2022-11-15,300961.09,Closed,4.71,ZAR,220553
ACC761542,CUS94507,Investment,2024-07-08,613526.27,Active,11.55,ZAR,206804
ACC437369,CUS99822,Investment,2022-05-19,542012.13,Closed,6.2,ZAR,224268
ACC949668,CUS99822,Credit Card,2024-07-17,507984.63,Dormant,10.94,ZAR,263360
ACC438022,CUS56270,Investment,2020-06-06,810710.91,Active,10.96,ZAR,251965
ACC191125,CUS24410,Current,2021-03-20,826648.31,Closed,5.58,ZAR,273530
ACC749881,CUS24410,Investment,2020-04-05,35826.55,Active,6.53,ZAR,262831
ACC932852,CUS24410,Current,2022-09-25,39031.76,Active,8.7,ZAR,249556
ACC701571,CUS91692,Current,2023-08-18,670518.56,Dormant,11.66,ZAR,297572
ACC120029,CUS91692,Savings,2020-12-01,684769.49,Active,7.67,ZAR,274847
ACC793191,CUS91692,Savings,2023-02-27,667949.3,Dormant,10.95,ZAR,271317
ACC268303,CUS91692,Credit Card,2022-12-01,300989.88,Closed,11.45,ZAR,213313
ACC437872,CUS13692,Home Loan,2024-06-08,404414.36,Active,6.27,ZAR,217869
ACC452128,CUS62459,Home Loan,2020-11-19,227124.43,Dormant,7.32,ZAR,208199
ACC323333,CUS18898,Investment,2021-07-20,363482.04,Dormant,11.0,ZAR,266862
ACC384745,CUS18898,Credit Card,2022-08-25,315206.47,Active,8.8,ZAR,244705
ACC709207,CUS18898,Investment,2021-12-15,199347.55,Dormant,4.86,ZAR,207565
ACC676243,CUS88323,Home Loan,2021-05-09,989458.29,Active,9.66,ZAR,257154
ACC147233,CUS88323,Credit Card,2021-11-05,3470.42,Dormant,7.91,ZAR,258434
ACC297736,CUS98919,Savings,2020-04-18,81765.7,Active,5.34,ZAR,208204
ACC994656,CUS98919,Home Loan,2020-06-19,616424.97,Dormant,8.53,ZAR,289055
ACC876471,CUS98919,Investment,2024-03-01,97862.86,Active,4.43,ZAR,270832
ACC175884,CUS58126,Home Loan,2023-05-04,245342.62,Active,8.79,ZAR,219044
ACC513856,CUS58126,Credit Card,2023-09-14,721437.76,Active,7.72,ZAR,235373
ACC202786,CUS87493,Credit Card,2020-10-28,283393.11,Active,7.41,ZAR,297067
ACC597906,CUS87493,Investment,2023-10-02,461055.74,Active,10.06,ZAR,268558
ACC378748,CUS31890,Home Loan,2021-04-04,197974.89,Active,4.51,ZAR,250601
ACC136853,CUS31890,Investment,2022-12-01,101815.26,Active,6.43,ZAR,240290
ACC697185,CUS76506,Investment,2020-08-17,431161.17,Active,5.04,ZAR,207566
ACC502145,CUS18903,Investment,2021-07-28,377751.07,Active,11.78,ZAR,249891
ACC135218,CUS18903,Savings,2022-06-05,175583.84,Active,5.52,ZAR,217787
ACC627971,CUS18903,Investment,2020-02-06,857208.95,Active,7.07,ZAR,290313
ACC373523,CUS18903,Credit Card,2024-03-11,570259.42,Active,5.52,ZAR,288070
ACC794534,CUS93978,Investment,2020-12-31,637655.83,Dormant,3.83,ZAR,232406
ACC313198,CUS93978,Savings,2020-03-10,754373.93,Dormant,7.0,ZAR,251798
ACC567573,CUS93978,Credit Card,2023-02-13,443306.99,Closed,7.6,ZAR,289632
ACC319730,CUS93978,Current,2022-12-26,407577.94,Active,8.43,ZAR,221330
ACC215882,CUS27755,Current,2020-10-10,859498.03,Active,5.98,ZAR,283173
ACC908413,CUS27755,Home Loan,2020-11-26,268642.77,Dormant,8.74,ZAR,267196
ACC379722,CUS27755,Savings,2021-11-03,142251.76,Active,4.42,ZAR,267631
ACC800937,CUS32743,Home Loan,2023-05-12,741220.73,Active,11.79,ZAR,297481
ACC590826,CUS32743,Home Loan,2023-04-20,184389.75,Active,4.57,ZAR,295137
ACC185524,CUS32743,Credit Card,2020-08-12,670856.78,Closed,7.4,ZAR,299916
ACC705096,CUS49795,Current,2022-05-23,944985.91,Active,6.96,ZAR,293592
ACC310475,CUS49795,Home Loan,2022-09-25,172855.16,Closed,4.93,ZAR,241682
ACC378071,CUS49795,Credit Card,2023-01-13,917503.65,Active,10.77,ZAR,216988
ACC364411,CUS49795,Current,2020-08-28,70674.66,Closed,11.37,ZAR,285800
ACC316050,CUS19125,Credit Card,2021-05-13,215310.22,Active,10.61,ZAR,235387
ACC841103,CUS19125,Credit Card,2021-10-26,686593.21,Active,4.83,ZAR,209214
ACC905305,CUS26138,Home Loan,2022-11-26,439331.29,Active,11.96,ZAR,228337
ACC882750,CUS26138,Current,2024-10-09,774720.66,Dormant,6.07,ZAR,252957
ACC427839,CUS26138,Current,2023-02-17,222581.58,Dormant,10.98,ZAR,284671
ACC879274,CUS69538,Current,2022-08-20,209777.53,Closed,3.9,ZAR,235552
ACC692794,CUS69538,Investment,2024-11-01,842329.49,Active,5.0,ZAR,289960
ACC611391,CUS69538,Savings,2020-06-18,418197.42,Closed,10.36,ZAR,259115
ACC948030,CUS53234,Credit Card,2024-02-01,766957.26,Active,4.62,ZAR,259157
ACC140061,CUS82429,Home Loan,2021-02-14,86437.82,Active,6.55,ZAR,244319
ACC138274,CUS82429,Savings,2023-01-28,667819.9,Active,10.55,ZAR,297787
ACC835858,CUS82429,Investment,2020-01-24,918308.08,Active,5.54,ZAR,269888
ACC283032,CUS15153,Savings,2021-08-08,754243.84,Active,11.31,ZAR,248905
ACC941632,CUS15153,Home Loan,2020-04-12,811370.89,Active,10.77,ZAR,243996
ACC866019,CUS15153,Savings,2021-09-18,170455.98,Active,4.84,ZAR,223970
ACC247180,CUS61693,Investment,2024-09-13,911698.64,Active,7.48,ZAR,290840
ACC702836,CUS61693,Credit Card,2021-10-13,524594.97,Closed,9.11,ZAR,235904
ACC422192,CUS81554,Home Loan,2023-08-29,931748.18,Active,6.17,ZAR,234348
ACC336749,CUS81554,Investment,2023-12-05,986055.69,Active,11.53,ZAR,209815
ACC793006,CUS81554,Current,2020-03-17,380018.88,Active,11.79,ZAR,244307
ACC894532,CUS92313,Current,2020-11-18,519102.82,Dormant,8.15,ZAR,269752
ACC787304,CUS80955,Home Loan,2024-03-22,465851.99,Active,11.18,ZAR,292588
ACC427793,CUS80955,Savings,2020-08-27,215444.88,Active,3.72,ZAR,263279
ACC214393,CUS80955,Investment,2023-04-30,462983.96,Closed,8.72,ZAR,247561
ACC811653,CUS75293,Savings,2021-04-27,713798.18,Dormant,9.02,ZAR,210305
ACC613631,CUS75293,Current,2022-11-22,546327.98,Closed,11.2,ZAR,212490
ACC399551,CUS73088,Current,2023-10-31,270874.06,Active,7.99,ZAR,272413
ACC500256,CUS73088,Savings,2020-11-18,916151.66,Closed,10.02,ZAR,221253
ACC523656,CUS73088,Investment,2022-12-31,648512.24,Closed,6.1,ZAR,259218
ACC406622,CUS73088,Savings,2020-11-02,378567.16,Active,9.03,ZAR,205852
ACC709269,CUS98101,Current,2024-02-13,246284.76,Dormant,3.94,ZAR,253184
ACC279826,CUS98101,Current,2022-08-24,213980.04,Active,3.85,ZAR,239824
ACC793351,CUS98101,Savings,2023-11-28,538313.13,Active,9.37,ZAR,290632
ACC691617,CUS98101,Current,2021-02-02,894899.4,Active,10.38,ZAR,296173
ACC157219,CUS43661,Credit Card,2021-06-01,646001.26,Closed,3.6,ZAR,293909
ACC645746,CUS43661,Home Loan,2022-01-20,989461.25,Dormant,3.5,ZAR,296027
ACC667314,CUS43661,Credit Card,2024-04-25,823736.21,Dormant,4.4,ZAR,203704
ACC894817,CUS43661,Savings,2022-08-19,727821.81,Active,10.17,ZAR,252259
ACC636387,CUS44268,Home Loan,2023-08-05,594977.92,Active,4.18,ZAR,229040
ACC730434,CUS21004,Home Loan,2020-06-22,939346.52,Active,6.59,ZAR,284335
ACC591134,CUS26761,Current,2021-12-14,496067.68,Closed,11.74,ZAR,256679
ACC640687,CUS47322,Credit Card,2024-08-15,143278.07,Active,4.32,ZAR,226879
ACC353339,CUS47322,Investment,2024-09-08,200513.24,Active,11.85,ZAR,268035
ACC712726,CUS70904,Savings,2022-05-31,402150.45,Active,3.51,ZAR,291239
ACC451216,CUS70904,Credit Card,2022-04-30,39794.44,Active,6.68,ZAR,265161
ACC613663,CUS70904,Investment,2024-07-10,475404.92,Active,7.56,ZAR,230510
ACC151913,CUS84539,Current,2023-10-30,19073.98,Closed,8.76,ZAR,294690
ACC365735,CUS84539,Credit Card,2022-12-04,612343.16,Active,5.0,ZAR,203600
ACC315349,CUS84539,Investment,2020-03-09,473718.71,Active,3.68,ZAR,236217
ACC719428,CUS84539,Savings,2020-10-24,830286.0,Active,7.34,ZAR,204674
ACC782667,CUS49926,Savings,2020-01-10,244557.08,Dormant,10.54,ZAR,227982
ACC747692,CUS49926,Current,2021-01-25,671449.26,Active,3.89,ZAR,212649
ACC843820,CUS35499,Current,2020-12-11,908790.96,Dormant,8.56,ZAR,202867
ACC421902,CUS22941,Home Loan,2023-02-05,677957.94,Closed,11.08,ZAR,248116
ACC404284,CUS22941,Savings,2021-08-08,866964.98,Active,9.02,ZAR,232178
ACC695275,CUS22941,Current,2022-03-19,379500.43,Active,7.29,ZAR,220786
ACC697074,CUS22941,Current,2021-05-20,626122.07,Active,5.79,ZAR,206596
ACC165916,CUS41006,Savings,2024-03-10,534104.83,Dormant,8.2,ZAR,218497
ACC433200,CUS34839,Investment,2021-09-25,324464.88,Active,5.75,ZAR,297164
ACC371677,CUS34839,Savings,2024-10-15,692390.91,Closed,3.64,ZAR,233541
ACC183943,CUS26419,Investment,2023-01-28,874121.35,Dormant,8.15,ZAR,220541
ACC981466,CUS26419,Savings,2020-09-11,174683.65,Active,3.91,ZAR,219669
ACC885840,CUS26419,Credit Card,2023-09-15,133684.51,Dormant,6.47,ZAR,274381
ACC944211,CUS26419,Savings,2022-09-10,56518.04,Active,10.86,ZAR,254619
ACC281327,CUS87466,Credit Card,2021-10-30,691756.39,Dormant,9.82,ZAR,275820
ACC582828,CUS36298,Credit Card,2023-03-18,915663.47,Active,11.2,ZAR,269788
ACC486177,CUS36298,Current,2021-11-22,194276.81,Closed,4.29,ZAR,271495
ACC706328,CUS12203,Credit Card,2020-11-20,973530.71,Active,10.53,ZAR,248363
ACC659750,CUS12203,Credit Card,2021-05-13,98133.48,Active,7.73,ZAR,263990
ACC446687,CUS84769,Credit Card,2020-08-24,43622.54,Closed,11.79,ZAR,211082
ACC145248,CUS84769,Current,2022-09-29,468461.17,Active,7.37,ZAR,215385
ACC165559,CUS84769,Credit Card,2020-01-25,939172.96,Active,9.35,ZAR,208881
ACC102326,CUS81582,Credit Card,2021-11-24,728924.47,Active,3.97,ZAR,291280
ACC442260,CUS81582,Current,2020-03-25,700727.58,Active,8.48,ZAR,245510
ACC886659,CUS81582,Investment,2021-09-30,465860.56,Active,6.95,ZAR,226632
ACC359044,CUS81582,Investment,2020-07-28,277245.18,Dormant,11.39,ZAR,291632
ACC626222,CUS53697,Credit Card,2024-08-26,683052.83,Dormant,6.75,ZAR,293964
ACC738356,CUS53697,Investment,2020-06-30,876309.76,Dormant,9.76,ZAR,286523
ACC620131,CUS53697,Home Loan,2021-08-30,543577.09,Active,5.05,ZAR,290083
ACC737944,CUS53697,Savings,2022-05-02,73280.3,Active,3.76,ZAR,276989
ACC588862,CUS88968,Current,2020-10-28,610175.77,Active,10.16,ZAR,239556
ACC611659,CUS88968,Savings,2020-12-01,933285.43,Closed,8.56,ZAR,249235
ACC690168,CUS88968,Credit Card,2021-08-15,141045.57,Closed,3.88,ZAR,217777
ACC583340,CUS88968,Savings,2020-12-29,2104.3,Active,11.09,ZAR,252435
ACC652881,CUS27158,Investment,2021-12-28,767793.58,Closed,5.1,ZAR,207495
ACC276624,CUS27158,Credit Card,2024-08-19,925494.8,Closed,7.62,ZAR,217237
ACC631093,CUS27158,Investment,2022-08-24,903663.15,Active,9.03,ZAR,259771
ACC143023,CUS27158,Current,2020-06-08,383165.72,Closed,11.87,ZAR,260067
ACC414328,CUS94039,Savings,2021-01-22,144328.24,Active,4.33,ZAR,260511
ACC353615,CUS85983,Home Loan,2020-06-07,245633.94,Active,3.69,ZAR,234051
ACC960241,CUS85983,Investment,2021-04-20,779836.29,Active,8.08,ZAR,218104
ACC618372,CUS70873,Investment,2020-01-31,738295.59,Active,6.34,ZAR,268392
ACC974878,CUS70873,Current,2023-07-22,7950.86,Active,7.75,ZAR,282089
ACC417387,CUS18795,Credit Card,2020-04-24,72707.64,Active,5.19,ZAR,248541
ACC773413,CUS18795,Credit Card,2021-07-03,767537.22,Dormant,11.14,ZAR,270326
ACC557817,CUS18795,Savings,2021-03-27,577264.39,Active,7.87,ZAR,283890
ACC647884,CUS18795,Savings,2023-06-11,97317.79,Closed,7.24,ZAR,214825
ACC746045,CUS83524,Current,2023-07-26,862761.88,Closed,4.28,ZAR,240409
ACC485430,CUS83524,Savings,2021-07-02,318775.87,Closed,9.37,ZAR,295160
ACC672374,CUS83524,Home Loan,2021-01-26,969252.94,Active,4.47,ZAR,216719
ACC904015,CUS83524,Investment,2020-12-28,276028.23,Closed,10.01,ZAR,271663
ACC609914,CUS43207,Home Loan,2024-07-15,534318.29,Active,10.53,ZAR,246023
ACC914866,CUS43207,Investment,2022-06-25,786037.85,Dormant,7.41,ZAR,211923
ACC643918,CUS54224,Savings,2021-02-25,872499.09,Active,10.27,ZAR,280956
ACC148717,CUS54224,Investment,2022-08-07,506993.5,Closed,4.12,ZAR,274065
ACC273121,CUS54224,Investment,2023-07-23,590700.96,Active,6.08,ZAR,228608
ACC603946,CUS53345,Credit Card,2023-01-16,303967.93,Active,3.76,ZAR,278846
ACC841342,CUS76364,Home Loan,2021-07-17,172817.62,Closed,7.72,ZAR,294797
ACC771058,CUS76364,Savings,2023-08-26,139506.74,Active,8.36,ZAR,277979
ACC103100,CUS76364,Home Loan,2022-05-11,200238.43,Active,6.18,ZAR,247036
ACC650534,CUS70762,Home Loan,2021-02-01,816568.76,Active,3.63,ZAR,264896
ACC169394,CUS70762,Savings,2023-09-06,513127.66,Active,9.59,ZAR,250919
ACC377752,CUS70762,Credit Card,2021-03-06,631358.61,Active,8.79,ZAR,225556
ACC690600,CUS70762,Current,2020-10-16,434857.02,Active,7.59,ZAR,200863
ACC371041,CUS25149,Current,2022-08-13,910335.14,Dormant,6.55,ZAR,274209
ACC778870,CUS25149,Current,2022-02-17,949828.1,Closed,10.18,ZAR,249475
ACC791201,CUS25149,Current,2022-06-01,637225.49,Active,11.74,ZAR,219991
ACC397398,CUS82248,Savings,2022-07-04,145965.08,Active,5.26,ZAR,211592
ACC441623,CUS82248,Savings,2022-06-23,119655.99,Active,3.9,ZAR,278259
ACC812257,CUS16091,Savings,2024-04-12,963925.39,Active,9.87,ZAR,288879
ACC939718,CUS74160,Savings,2021-06-15,56489.05,Dormant,8.06,ZAR,285490
ACC564024,CUS74160,Home Loan,2024-10-05,364552.45,Dormant,8.65,ZAR,262754
ACC604795,CUS74160,Home Loan,2023-08-16,963339.12,Dormant,5.51,ZAR,204164
ACC804688,CUS74160,Current,2023-03-29,609114.92,Active,3.83,ZAR,254909
ACC144281,CUS95495,Credit Card,2022-09-20,407939.32,Active,9.04,ZAR,240373
ACC288823,CUS95495,Current,2020-12-01,125072.48,Active,8.43,ZAR,288498
ACC199838,CUS95495,Investment,2023-06-24,954854.15,Closed,11.43,ZAR,248660
ACC238779,CUS95495,Credit Card,2022-01-22,133669.68,Closed,4.33,ZAR,215968
ACC342411,CUS84652,Home Loan,2021-04-04,383231.38,Active,9.27,ZAR,279997
ACC373369,CUS91998,Investment,2020-04-17,800516.59,Active,8.44,ZAR,207910
ACC683675,CUS91998,Credit Card,2023-10-24,242512.62,Dormant,9.99,ZAR,231341
ACC746548,CUS91998,Investment,2021-12-15,878468.83,Active,8.2,ZAR,290316
ACC589329,CUS91998,Investment,2023-01-13,624271.32,Active,6.38,ZAR,293947
ACC868292,CUS54588,Home Loan,2022-11-25,247722.18,Active,7.41,ZAR,244188
ACC903312,CUS68443,Home Loan,2020-02-15,752199.45,Active,8.28,ZAR,241724
ACC540714,CUS68443,Savings,2023-11-15,722959.95,Dormant,7.27,ZAR,288009
ACC547829,CUS68443,Current,2024-07-25,329077.38,Active,10.26,ZAR,285540
ACC781718,CUS66964,Credit Card,2023-11-14,138698.06,Active,11.93,ZAR,266337
ACC925629,CUS66964,Credit Card,2024-04-16,528063.1,Active,6.22,ZAR,263243
ACC688008,CUS66964,Home Loan,2024-07-03,481466.93,Active,10.65,ZAR,266651
ACC138495,CUS13020,Current,2021-09-28,905289.97,Dormant,4.44,ZAR,255285
ACC957817,CUS70382,Savings,2020-06-24,237959.5,Active,6.74,ZAR,291819
ACC933089,CUS15870,Savings,2020-03-17,904132.86,Closed,10.29,ZAR,276672
ACC261744,CUS15870,Savings,2020-06-05,581862.37,Active,7.13,ZAR,206228
ACC904724,CUS15870,Home Loan,2023-03-07,590698.63,Active,5.38,ZAR,211766
ACC285953,CUS15870,Current,2022-08-14,386382.08,Active,4.57,ZAR,281144
ACC529039,CUS82261,Current,2021-02-28,888027.77,Closed,4.14,ZAR,222290
ACC783627,CUS82261,Home Loan,2024-11-22,988095.62,Active,5.62,ZAR,263391
ACC418713,CUS82261,Investment,2020-10-17,512377.06,Dormant,11.69,ZAR,271089
ACC224626,CUS16722,Current,2020-03-07,530013.43,Closed,10.39,ZAR,247273
ACC729685,CUS16722,Investment,2022-03-10,842551.07,Dormant,7.21,ZAR,283627
ACC593935,CUS51506,Savings,2020-05-18,992479.11,Dormant,6.58,ZAR,213418
ACC779446,CUS85364,Investment,2020-10-03,733593.9,Closed,5.11,ZAR,201642
ACC276332,CUS61130,Savings,2021-06-19,958226.8,Dormant,7.76,ZAR,290239
ACC242278,CUS61130,Investment,2024-08-05,82217.41,Active,8.88,ZAR,204667
ACC560829,CUS61130,Credit Card,2022-06-21,536726.58,Active,9.1,ZAR,254948
ACC439322,CUS61130,Investment,2023-07-11,738192.53,Closed,7.89,ZAR,256404
ACC444541,CUS47917,Investment,2020-02-12,199492.99,Dormant,11.19,ZAR,261905
ACC329788,CUS47917,Savings,2022-09-04,333449.67,Active,7.25,ZAR,211151
ACC274657,CUS47917,Savings,2021-09-06,529763.06,Active,8.34,ZAR,280991
ACC815838,CUS47917,Savings,2024-10-29,998145.21,Active,3.51,ZAR,218018
ACC226505,CUS84418,Savings,2022-08-29,1304.97,Closed,4.4,ZAR,263614
ACC944426,CUS84418,Credit Card,2024-05-23,647666.15,Active,7.56,ZAR,298441
ACC458981,CUS84418,Home Loan,2020-07-02,707258.82,Active,7.62,ZAR,285997
ACC850226,CUS84418,Savings,2021-10-19,96759.48,Active,8.82,ZAR,253176
ACC433095,CUS48718,Current,2021-01-07,660372.4,Active,3.86,ZAR,239257
ACC166917,CUS48718,Investment,2024-10-31,603229.38,Closed,10.89,ZAR,291029
ACC710733,CUS89214,Credit Card,2024-05-15,848684.77,Active,9.21,ZAR,255370
ACC785057,CUS89214,Credit Card,2023-02-11,976570.13,Active,8.9,ZAR,206598
ACC771783,CUS89214,Credit Card,2022-01-03,696184.0,Closed,7.58,ZAR,287974
ACC691386,CUS89214,Credit Card,2022-03-31,633586.32,Active,8.49,ZAR,250430
ACC738550,CUS37959,Investment,2021-03-12,623405.67,Active,11.43,ZAR,296093
ACC173932,CUS37959,Current,2022-07-26,185795.27,Active,8.9,ZAR,215083
ACC791795,CUS37959,Investment,2021-09-09,780367.11,Dormant,6.22,ZAR,293757
ACC627038,CUS37959,Investment,2020-07-09,619182.61,Active,8.54,ZAR,270849
ACC170288,CUS27280,Home Loan,2024-08-27,772633.05,Active,9.83,ZAR,282985
ACC191057,CUS27280,Home Loan,2022-05-17,466077.37,Closed,10.63,ZAR,278811
ACC573528,CUS27280,Investment,2020-03-05,866827.59,Closed,4.02,ZAR,202615
ACC715259,CUS44218,Current,2020-06-29,745023.84,Active,9.89,ZAR,225914
ACC131223,CUS44218,Investment,2020-11-10,307976.99,Active,7.54,ZAR,270698
ACC481773,CUS44218,Home Loan,2020-10-24,282549.15,Active,8.8,ZAR,290157
ACC307102,CUS39986,Investment,2020-05-05,180964.11,Active,8.79,ZAR,281366
ACC143785,CUS49529,Savings,2021-10-14,285179.06,Active,4.49,ZAR,294781
ACC416237,CUS49529,Savings,2024-05-27,499548.1,Closed,9.32,ZAR,207236
ACC786683,CUS49529,Current,2022-09-09,51379.67,Active,7.12,ZAR,232568
ACC369798,CUS49529,Savings,2022-10-03,116386.24,Closed,5.15,ZAR,265568
ACC729922,CUS60965,Savings,2021-02-22,619233.73,Dormant,11.36,ZAR,220081
ACC762196,CUS33071,Investment,2022-11-26,917806.33,Active,6.8,ZAR,231128
ACC646953,CUS33071,Current,2024-06-28,411262.91,Active,5.46,ZAR,214123
ACC503059,CUS33071,Credit Card,2024-05-17,814835.48,Active,11.35,ZAR,271342
ACC500252,CUS33071,Home Loan,2020-07-25,451624.18,Dormant,9.01,ZAR,245073
ACC699779,CUS61755,Current,2020-02-25,869968.19,Active,9.38,ZAR,231501
ACC432634,CUS61755,Investment,2020-08-26,928615.78,Active,5.78,ZAR,249444
ACC821510,CUS61755,Credit Card,2021-10-31,128521.64,Active,4.49,ZAR,225686
ACC790064,CUS63313,Savings,2020-11-25,32421.4,Active,8.86,ZAR,232455
ACC236519,CUS63313,Savings,2020-03-31,770489.26,Active,4.3,ZAR,250401
ACC260882,CUS36857,Investment,2022-10-26,438813.69,Active,7.92,ZAR,295207
ACC404701,CUS36857,Home Loan,2021-07-24,994986.99,Active,4.58,ZAR,231776
ACC846554,CUS74990,Credit Card,2020-07-02,728731.93,Dormant,9.83,ZAR,202488
ACC542140,CUS74990,Home Loan,2020-09-16,424940.69,Active,8.06,ZAR,238574
ACC738347,CUS74990,Investment,2023-03-17,888240.86,Active,4.86,ZAR,241345
ACC868674,CUS64678,Savings,2023-07-07,254441.54,Dormant,11.72,ZAR,299345
ACC165235,CUS56103,Current,2022-04-17,431289.09,Dormant,8.43,ZAR,203733
ACC366972,CUS44549,Current,2021-03-26,807281.0,Active,3.58,ZAR,201064
ACC296690,CUS44549,Home Loan,2020-01-11,403638.69,Active,4.71,ZAR,253072
ACC801890,CUS44549,Savings,2022-06-21,237767.15,Dormant,4.26,ZAR,218960
ACC409038,CUS93404,Home Loan,2022-11-15,227152.34,Dormant,10.61,ZAR,212882
ACC588240,CUS93404,Investment,2023-10-28,166152.98,Active,3.89,ZAR,294784
ACC797541,CUS93404,Home Loan,2024-01-15,107262.66,Closed,9.18,ZAR,264934
ACC892005,CUS93404,Current,2021-06-28,977371.87,Active,3.76,ZAR,281645
ACC265036,CUS28730,Current,2023-04-03,503055.75,Active,5.61,ZAR,258635
ACC514263,CUS28730,Home Loan,2022-10-22,85780.28,Closed,10.6,ZAR,273385
ACC882368,CUS28730,Investment,2023-12-04,670685.88,Dormant,8.03,ZAR,241274
ACC791106,CUS98214,Savings,2024-10-19,302258.0,Active,10.47,ZAR,270647
ACC709549,CUS98214,Credit Card,2020-06-18,745808.38,Active,4.93,ZAR,240490
ACC846097,CUS98214,Savings,2023-09-29,586194.16,Active,9.0,ZAR,247014
ACC244662,CUS98214,Investment,2022-08-20,529658.14,Dormant,8.15,ZAR,200029
ACC842865,CUS85759,Savings,2023-02-10,73312.51,Active,8.01,ZAR,246743
ACC913372,CUS85759,Investment,2024-03-06,494253.4,Closed,4.55,ZAR,283155
ACC932664,CUS85759,Investment,2022-01-16,605489.12,Dormant,7.04,ZAR,223490
ACC276030,CUS85759,Home Loan,2020-06-04,126577.75,Active,9.51,ZAR,269446
ACC695070,CUS22108,Savings,2021-08-22,327114.62,Active,8.33,ZAR,222863
ACC678917,CUS22108,Savings,2022-01-09,399929.75,Active,11.89,ZAR,224408
ACC372280,CUS22108,Credit Card,2023-07-25,455117.72,Active,4.47,ZAR,225854
ACC170048,CUS76056,Home Loan,2024-07-21,167738.17,Closed,10.58,ZAR,284235
ACC734313,CUS76056,Investment,2024-01-07,652906.4,Active,8.19,ZAR,220072
ACC127769,CUS76056,Credit Card,2024-03-29,146633.94,Dormant,10.27,ZAR,213940
ACC542508,CUS76056,Savings,2024-11-07,418767.78,Dormant,4.2,ZAR,220708
ACC102155,CUS54672,Savings,2021-02-06,236452.18,Active,7.4,ZAR,204431
ACC877253,CUS54672,Credit Card,2020-10-02,267083.91,Active,5.68,ZAR,238903
ACC930320,CUS54672,Investment,2024-08-11,250568.49,Active,10.43,ZAR,238488
ACC455479,CUS54672,Home Loan,2022-04-14,211687.85,Dormant,5.97,ZAR,265119
ACC981915,CUS52144,Credit Card,2021-06-29,446578.16,Active,5.5,ZAR,246489
ACC277679,CUS52144,Investment,2020-02-20,914655.39,Closed,7.73,ZAR,297571
ACC950716,CUS52144,Home Loan,2020-03-24,90024.69,Active,8.6,ZAR,253498
ACC966608,CUS28151,Current,2022-11-24,517393.62,Active,4.28,ZAR,205643
ACC307419,CUS87489,Investment,2022-06-12,61100.59,Active,3.79,ZAR,294131
ACC538954,CUS17245,Current,2021-10-30,39559.43,Active,5.54,ZAR,293933
ACC416241,CUS17245,Credit Card,2024-03-11,444047.03,Active,4.11,ZAR,276187
ACC723467,CUS17245,Credit Card,2021-03-17,882969.09,Dormant,6.1,ZAR,265199
ACC249932,CUS17245,Current,2023-07-31,963930.74,Active,6.44,ZAR,225565
ACC517052,CUS11194,Investment,2022-04-18,109440.61,Dormant,10.22,ZAR,275835
ACC618790,CUS11194,Investment,2024-10-18,561507.77,Active,11.04,ZAR,277987
ACC315321,CUS79282,Investment,2022-10-28,159866.7,Dormant,10.35,ZAR,281283
ACC766805,CUS13535,Home Loan,2022-08-08,633736.45,Dormant,8.8,ZAR,259170
ACC841655,CUS13535,Credit Card,2021-12-08,988950.79,Active,4.38,ZAR,261930
ACC452424,CUS13535,Credit Card,2024-02-28,50051.55,Closed,11.51,ZAR,257441
ACC590776,CUS13535,Savings,2023-10-30,599166.21,Active,6.34,ZAR,216003
ACC892615,CUS35635,Investment,2020-07-19,777513.28,Dormant,8.47,ZAR,251656
ACC873553,CUS35635,Home Loan,2020-06-10,927807.42,Active,9.74,ZAR,225188
ACC285542,CUS35635,Investment,2022-02-09,1843.09,Dormant,7.84,ZAR,222829
ACC210674,CUS35635,Investment,2022-05-14,70766.9,Active,8.37,ZAR,282338
ACC339558,CUS81797,Home Loan,2024-03-23,600425.33,Active,5.93,ZAR,236676
ACC921445,CUS81797,Current,2021-01-16,113521.53,Closed,5.71,ZAR,243433
ACC344480,CUS96836,Investment,2023-09-05,50743.13,Active,11.41,ZAR,239796
